CPU_Usage,Internal_Temp,External_Temp,External_Humidity,Power_Draw,Solar_Wind,Grid_Price,Occupancy,Day,Hour,Active_Users,AI_Task_Load,Event
27.9,33.1,31.9,89.1,110.0,25.8,0.2,21,Friday,10,500000.0,0,Maintenance
100.0,42.0,35.4,79.4,167.8,31.4,0.2,16,Friday,11,2592380.7,1,Normal
100.0,42.0,19.6,89.5,183.3,23.5,0.2,17,Friday,12,2313162.8,0,Normal
92.1,42.0,36.8,79.0,153.6,37.2,0.2,12,Friday,13,1836478.8,1,Normal
38.0,38.1,37.1,84.4,110.0,23.4,0.2,13,Friday,14,740373.4,1,Normal
44.7,33.8,27.7,75.9,110.0,21.1,0.2,12,Friday,15,879261.5,0,Normal
74.6,42.0,23.9,87.3,136.0,21.8,0.2,12,Friday,16,1517834.5,1,Normal
33.0,42.0,42.7,72.6,110.0,19.2,0.2,18,Friday,17,500000.0,0,Maintenance
50.6,39.9,29.5,86.6,110.0,2.2,0.2,3,Friday,18,1055164.6,0,Normal
36.2,42.0,35.7,70.8,110.0,8.8,0.2,1,Friday,19,604212.4,0,Maintenance
39.2,31.0,18.9,86.7,110.0,11.8,0.2,1,Friday,20,627415.6,0,Normal
55.6,41.7,29.2,73.8,110.4,7.1,0.1,7,Friday,21,1121320.9,0,Normal
45.0,33.5,40.1,73.4,130.0,5.2,0.1,5,Friday,22,439061.3,1,AI_Demand_High
40.7,38.0,28.5,89.3,110.0,3.9,0.1,1,Friday,23,825455.4,0,Normal
27.1,35.1,34.3,89.4,110.0,2.7,0.1,8,Saturday,0,500000.0,0,Maintenance
25.0,31.0,29.7,75.7,125.0,3.0,0.1,6,Saturday,1,505027.6,0,Heatwave
73.9,42.0,29.2,92.7,158.6,0.0,0.2,5,Saturday,2,1323158.9,0,Normal
25.0,33.9,43.0,69.7,110.0,8.4,0.1,6,Saturday,3,406106.4,0,Normal
28.6,27.0,33.3,73.1,110.0,8.6,0.1,8,Saturday,4,674579.5,0,Normal
56.9,42.0,42.4,73.8,118.4,14.8,0.2,9,Saturday,5,1056162.1,0,Normal
25.0,31.8,42.4,74.2,110.0,23.9,0.1,9,Saturday,6,352778.3,1,Normal
41.4,42.0,43.5,74.8,110.0,14.0,0.1,3,Saturday,7,665409.8,0,Maintenance
26.4,37.6,42.2,85.9,110.0,19.1,0.2,12,Saturday,8,648959.2,0,Maintenance
35.2,27.0,18.1,73.1,110.0,29.1,0.2,21,Saturday,9,704265.9,0,Normal
60.9,40.9,43.2,73.6,130.0,27.3,0.2,17,Saturday,10,1046678.9,1,AI_Demand_High
100.0,42.0,21.7,82.1,170.3,24.2,0.2,18,Saturday,11,2000000.0,1,AI_Demand_High
30.5,30.1,19.1,70.8,110.0,27.8,0.2,17,Saturday,12,676419.9,1,Normal
70.0,42.0,19.5,75.9,140.1,31.9,0.2,16,Saturday,13,1425175.4,0,Maintenance
68.5,42.0,27.4,66.7,122.3,25.4,0.2,24,Saturday,14,1376525.8,1,Normal
56.9,42.0,38.0,83.6,125.0,9.4,0.2,21,Saturday,15,1302330.9,0,Heatwave
55.6,42.0,28.9,74.5,114.0,18.5,0.2,22,Saturday,16,1074169.2,1,Normal
58.2,42.0,24.7,80.5,125.0,8.5,0.2,16,Saturday,17,999060.4,0,Heatwave
32.9,32.1,36.9,70.9,125.0,22.0,0.2,3,Saturday,18,623707.7,0,Heatwave
74.1,42.0,29.9,71.8,144.3,5.7,0.2,4,Saturday,19,1383998.7,0,Normal
51.4,42.0,38.0,65.0,125.0,20.2,0.2,3,Saturday,20,897581.3,1,Heatwave
31.1,27.0,25.5,85.8,110.0,20.0,0.1,9,Saturday,21,473877.6,1,Normal
30.7,31.5,23.9,93.9,110.0,0.2,0.1,3,Saturday,22,389943.4,0,Normal
41.4,42.0,24.9,70.5,110.0,0.0,0.1,5,Saturday,23,746303.9,0,Maintenance
58.9,36.5,26.2,68.5,130.0,5.7,0.1,6,Sunday,0,1037502.5,1,AI_Demand_High
45.6,35.9,34.2,76.6,110.0,9.4,0.2,8,Sunday,1,818454.7,1,Normal
81.4,42.0,30.7,76.8,165.3,2.9,0.1,6,Sunday,2,1243539.5,1,Power_Spike
39.9,37.7,33.1,79.2,125.0,4.4,0.1,6,Sunday,3,704896.5,0,Heatwave
51.9,33.3,28.1,79.1,130.0,9.1,0.1,6,Sunday,4,494173.7,1,AI_Demand_High
73.7,42.0,28.0,66.9,151.6,9.5,0.1,1,Sunday,5,1287908.2,1,AI_Demand_High
60.9,42.0,44.3,92.6,135.0,19.5,0.2,6,Sunday,6,867013.7,0,Power_Spike
51.4,35.3,24.3,76.2,130.0,21.3,0.1,1,Sunday,7,895133.4,1,AI_Demand_High
79.6,42.0,40.1,85.1,143.8,14.3,0.2,24,Sunday,8,1335631.7,1,Normal
35.9,34.1,37.1,85.0,110.0,21.4,0.2,13,Sunday,9,758930.9,0,Normal
49.3,42.0,24.2,65.0,125.0,26.9,0.2,19,Sunday,10,1023925.5,1,Heatwave
83.3,42.0,44.8,65.1,157.9,47.1,0.2,19,Sunday,11,1408563.0,1,Power_Spike
72.7,42.0,38.4,67.6,136.5,33.5,0.2,13,Sunday,12,1532082.5,0,Normal
62.4,42.0,36.4,93.7,130.4,30.1,0.2,23,Sunday,13,1336446.8,1,Normal
100.0,42.0,28.9,88.8,182.8,25.9,0.2,14,Sunday,14,2164659.9,1,Normal
82.3,42.0,33.0,69.0,136.4,25.3,0.2,17,Sunday,15,1692082.1,1,AI_Demand_High
25.0,27.3,24.8,83.4,110.0,26.0,0.2,15,Sunday,16,500000.0,0,Maintenance
65.1,42.0,19.0,83.4,150.0,21.7,0.2,20,Sunday,17,976086.5,0,Maintenance
57.4,42.0,40.6,65.0,119.7,32.4,0.2,7,Sunday,18,1060043.6,0,Normal
52.0,42.0,38.0,67.9,125.0,14.0,0.2,9,Sunday,19,928194.4,0,Heatwave
58.3,41.7,22.4,86.4,134.8,0.0,0.2,7,Sunday,20,1024933.0,1,Normal
49.5,42.0,39.3,70.6,110.0,21.9,0.1,6,Sunday,21,770138.6,1,Normal
40.0,27.7,38.0,90.5,135.0,1.6,0.1,4,Sunday,22,628523.7,0,Power_Spike
31.2,30.5,22.8,84.8,110.0,3.4,0.1,8,Sunday,23,623368.2,0,Maintenance
30.2,31.0,35.4,65.0,125.0,0.0,0.1,6,Monday,0,700140.7,0,Heatwave
66.1,42.0,29.4,90.6,135.0,0.0,0.1,5,Monday,1,1079096.2,0,Power_Spike
52.3,42.0,38.5,65.6,110.0,0.0,0.1,6,Monday,2,1081404.1,0,Normal
40.4,37.6,40.6,91.6,110.0,0.0,0.1,6,Monday,3,862103.2,0,Normal
70.9,38.5,20.6,75.0,135.0,7.4,0.1,2,Monday,4,1091050.8,0,Power_Spike
48.8,38.8,33.2,86.0,110.0,14.8,0.1,3,Monday,5,971038.6,0,Normal
80.0,42.0,38.6,88.6,159.5,4.1,0.1,9,Monday,6,1543017.8,1,AI_Demand_High
29.4,36.8,39.2,73.4,110.0,23.4,0.2,8,Monday,7,659783.5,0,Maintenance
100.0,42.0,28.0,65.7,194.7,37.3,0.2,19,Monday,8,2210408.2,1,Heatwave
45.3,39.7,32.2,80.3,110.0,28.0,0.2,12,Monday,9,971967.1,0,Normal
73.7,42.0,41.2,82.5,144.5,20.8,0.2,23,Monday,10,1503477.3,1,Normal
92.8,42.0,26.6,73.8,178.5,34.5,0.2,20,Monday,11,1992017.3,0,Normal
83.0,42.0,29.5,94.8,141.6,33.7,0.2,15,Monday,12,1582216.0,1,AI_Demand_High
83.4,42.0,39.7,87.1,151.1,33.5,0.2,22,Monday,13,1803228.7,0,Normal
100.0,42.0,26.4,65.0,195.0,30.3,0.2,13,Monday,14,2471028.3,1,Heatwave
100.0,42.0,41.2,84.2,198.3,29.9,0.2,18,Monday,15,2140632.0,1,Normal
100.0,42.0,26.4,78.1,188.8,28.4,0.2,17,Monday,16,1893131.5,1,Power_Spike
100.0,42.0,18.0,90.8,214.1,19.9,0.2,24,Monday,17,2492400.3,1,Power_Spike
30.9,27.0,24.3,74.9,110.0,19.4,0.2,9,Monday,18,635581.8,0,Normal
30.8,27.0,20.4,70.6,110.0,10.8,0.2,2,Monday,19,719226.2,0,Normal
42.4,34.0,20.5,66.4,110.0,17.4,0.2,6,Monday,20,739283.3,1,Normal
25.0,29.2,36.7,94.5,110.0,3.8,0.1,8,Monday,21,500000.0,0,Maintenance
72.4,38.4,23.8,75.8,144.7,21.4,0.2,6,Monday,22,1156317.4,0,Power_Spike
25.0,36.6,43.2,71.6,110.0,0.0,0.1,8,Monday,23,465308.2,0,Normal
52.8,42.0,31.9,79.8,122.8,4.8,0.1,2,Tuesday,0,1010891.7,0,Normal
46.4,39.9,30.4,73.7,110.0,0.0,0.1,9,Tuesday,1,845537.0,0,Normal
25.0,32.6,29.7,72.0,110.0,3.0,0.1,6,Tuesday,2,500000.0,0,Maintenance
51.6,39.3,36.7,83.5,110.0,5.2,0.1,7,Tuesday,3,840189.0,1,Normal
25.0,27.0,30.2,67.2,110.0,3.5,0.0,2,Tuesday,4,500000.0,0,Maintenance
48.0,41.3,27.5,70.3,125.0,11.1,0.1,8,Tuesday,5,849527.7,0,Heatwave
48.3,33.2,41.8,76.6,135.0,19.7,0.1,9,Tuesday,6,650046.6,0,Power_Spike
58.7,42.0,35.6,71.0,125.0,18.9,0.1,3,Tuesday,7,1092392.0,0,Heatwave
100.0,42.0,20.0,74.6,169.2,30.5,0.2,15,Tuesday,8,2129254.4,0,Normal
42.3,37.2,38.0,72.1,125.0,20.7,0.2,24,Tuesday,9,900195.4,1,Heatwave
100.0,42.0,35.5,67.5,203.0,33.4,0.2,22,Tuesday,10,2000000.0,1,AI_Demand_High
100.0,42.0,25.4,76.3,183.6,28.5,0.2,17,Tuesday,11,1681637.1,1,Power_Spike
69.6,42.0,39.6,72.1,120.2,41.8,0.2,24,Tuesday,12,1331990.4,0,Normal
100.0,42.0,36.1,78.1,179.3,36.8,0.2,14,Tuesday,13,1976600.6,0,Normal
88.0,42.0,35.6,77.0,144.7,35.2,0.2,21,Tuesday,14,1836188.6,1,AI_Demand_High
62.9,42.0,29.4,83.9,135.1,25.3,0.2,23,Tuesday,15,1149265.3,0,Maintenance
75.9,42.0,44.0,83.9,139.7,31.3,0.2,18,Tuesday,16,1189636.5,1,Power_Spike
100.0,42.0,25.4,77.4,203.5,10.5,0.2,19,Tuesday,17,2000000.0,1,AI_Demand_High
83.4,42.0,33.6,70.4,141.7,20.2,0.2,5,Tuesday,18,1262561.3,1,Normal
75.7,41.9,26.3,82.5,130.0,15.4,0.2,5,Tuesday,19,1262911.4,1,AI_Demand_High
39.2,35.3,38.1,94.0,110.0,14.3,0.2,3,Tuesday,20,793905.7,0,Normal
25.0,27.0,19.3,70.6,110.0,8.3,0.1,4,Tuesday,21,379243.9,1,Normal
25.0,27.0,19.2,67.1,110.0,0.0,0.1,3,Tuesday,22,382375.0,0,Normal
48.9,42.0,39.9,72.9,110.0,0.0,0.1,8,Tuesday,23,973960.4,0,Normal
65.5,42.0,29.7,77.4,123.3,0.0,0.1,3,Wednesday,0,1295595.0,0,Normal
25.0,29.1,27.2,74.2,110.0,1.4,0.1,2,Wednesday,1,500000.0,0,Maintenance
48.1,41.3,34.4,90.0,110.0,9.8,0.1,6,Wednesday,2,994028.7,0,Normal
26.1,36.3,38.0,69.8,125.0,14.5,0.1,8,Wednesday,3,360651.2,0,Heatwave
37.9,34.4,29.4,65.0,125.0,12.0,0.1,8,Wednesday,4,592405.1,0,Heatwave
37.5,32.5,23.0,93.5,110.0,11.8,0.2,6,Wednesday,5,719107.9,0,Normal
60.1,42.0,43.9,68.8,130.0,23.9,0.1,6,Wednesday,6,1156122.2,1,AI_Demand_High
25.8,30.7,33.9,68.7,110.0,18.9,0.1,6,Wednesday,7,451696.7,0,Normal
87.6,42.0,28.5,72.4,172.1,22.1,0.2,16,Wednesday,8,1564943.9,1,Normal
88.5,42.0,39.6,67.3,175.4,18.3,0.2,15,Wednesday,9,1605243.9,1,Normal
49.1,42.0,38.0,77.5,125.0,28.6,0.2,13,Wednesday,10,894489.7,0,Heatwave
100.0,42.0,24.5,74.4,166.7,31.5,0.2,22,Wednesday,11,2486758.3,1,Normal
55.3,30.6,23.6,86.9,135.0,34.8,0.2,16,Wednesday,12,798792.8,1,Power_Spike
100.0,42.0,28.7,87.9,207.3,18.4,0.2,13,Wednesday,13,2435262.7,0,Normal
100.0,42.0,41.2,72.1,188.6,26.2,0.2,20,Wednesday,14,2000000.0,1,AI_Demand_High
63.0,42.0,19.7,80.6,132.3,31.9,0.2,15,Wednesday,15,1058336.0,0,Maintenance
100.0,42.0,23.9,80.6,183.7,25.3,0.2,12,Wednesday,16,2000000.0,1,AI_Demand_High
53.8,42.0,38.0,81.1,125.0,9.2,0.2,21,Wednesday,17,1147494.4,0,Heatwave
62.0,42.0,27.3,65.0,146.7,23.0,0.2,1,Wednesday,18,1342642.0,0,Heatwave
45.0,30.0,35.0,74.5,130.0,6.8,0.2,5,Wednesday,19,448377.7,1,AI_Demand_High
25.0,27.0,23.8,91.5,110.0,14.3,0.2,8,Wednesday,20,373906.4,0,Normal
37.0,37.4,38.0,65.0,125.0,2.9,0.1,7,Wednesday,21,661302.6,0,Heatwave
25.0,27.0,28.3,69.1,110.0,13.1,0.0,7,Wednesday,22,454107.5,1,Normal
65.0,39.0,20.7,82.3,130.0,3.6,0.1,5,Wednesday,23,832620.6,1,AI_Demand_High
25.0,31.0,38.0,65.0,125.0,2.1,0.1,9,Thursday,0,470078.7,0,Heatwave
73.9,42.0,36.4,79.0,130.5,2.4,0.1,5,Thursday,1,1328042.1,0,Normal
44.7,40.8,36.4,89.6,110.0,5.2,0.1,1,Thursday,2,985611.9,0,Normal
45.0,32.8,35.2,80.6,130.0,9.2,0.0,5,Thursday,3,690394.3,1,AI_Demand_High
42.9,33.0,31.5,80.5,110.0,15.9,0.1,3,Thursday,4,829736.6,0,Normal
55.7,42.0,32.0,73.3,119.3,14.2,0.1,3,Thursday,5,1145317.6,1,Normal
60.0,42.0,38.0,78.8,130.9,22.8,0.1,5,Thursday,6,1333684.1,0,Heatwave
45.0,30.0,36.6,87.2,130.0,11.9,0.1,1,Thursday,7,456262.0,1,AI_Demand_High
100.0,42.0,35.7,72.0,173.8,28.5,0.2,24,Thursday,8,2587102.7,1,Normal
56.9,31.7,33.8,74.6,135.0,29.6,0.2,19,Thursday,9,721168.5,1,Power_Spike
77.5,42.0,22.2,88.7,152.2,30.7,0.2,20,Thursday,10,1479754.9,1,Normal
100.0,42.0,23.7,75.7,188.1,32.8,0.2,21,Thursday,11,1999851.1,0,Normal
51.7,27.2,25.0,77.1,135.0,37.0,0.2,15,Thursday,12,677387.1,0,Power_Spike
35.7,38.9,42.8,75.9,110.0,34.0,0.2,12,Thursday,13,716342.9,1,Normal
26.9,28.9,38.5,69.8,110.0,21.9,0.2,13,Thursday,14,708832.8,0,Normal
50.7,42.0,32.9,75.2,112.0,28.6,0.2,23,Thursday,15,971874.5,0,Maintenance
32.8,34.7,24.8,89.1,110.0,38.3,0.2,18,Thursday,16,576774.9,0,Maintenance
44.9,42.0,21.0,79.7,111.6,30.1,0.2,12,Thursday,17,781765.9,0,Maintenance
66.3,42.0,42.3,78.7,134.2,12.8,0.2,3,Thursday,18,1224295.1,0,Normal
54.9,42.0,38.0,65.0,125.2,3.8,0.2,7,Thursday,19,1007786.5,0,Heatwave
45.0,30.0,21.0,70.3,130.0,12.0,0.2,4,Thursday,20,492914.5,1,AI_Demand_High
79.7,42.0,39.5,66.3,135.0,15.2,0.1,4,Thursday,21,1472007.6,1,AI_Demand_High
25.0,27.0,30.1,65.4,110.0,5.6,0.1,1,Thursday,22,433190.1,0,Normal
36.8,33.7,26.7,79.6,110.0,14.3,0.1,8,Thursday,23,685866.3,1,Normal
40.0,33.3,38.0,77.3,110.0,0.0,0.2,4,Friday,0,737296.0,1,Normal
67.3,40.0,34.6,73.3,130.0,4.3,0.1,9,Friday,1,1479390.4,1,AI_Demand_High
32.6,34.9,39.1,94.7,110.0,4.0,0.1,5,Friday,2,751163.7,0,Normal
63.1,42.0,20.0,76.9,131.1,13.1,0.1,6,Friday,3,1344486.5,1,Normal
40.0,27.0,26.6,88.7,135.0,14.1,0.1,6,Friday,4,450997.4,0,Power_Spike
44.4,27.0,26.6,71.3,135.0,21.7,0.2,9,Friday,5,683581.5,0,Power_Spike
54.9,38.6,26.9,72.4,111.8,16.8,0.1,3,Friday,6,1102392.2,0,Normal
25.0,33.0,31.6,82.1,110.0,28.0,0.2,6,Friday,7,500000.0,0,Maintenance
100.0,42.0,25.6,65.1,174.0,25.4,0.2,23,Friday,8,2407867.8,0,Normal
100.0,42.0,30.0,65.5,199.8,34.4,0.2,24,Friday,9,2000000.0,1,AI_Demand_High
100.0,42.0,27.9,69.3,181.6,38.2,0.2,20,Friday,10,2000000.0,1,AI_Demand_High
100.0,42.0,37.9,71.7,199.3,32.2,0.2,19,Friday,11,2000000.0,1,AI_Demand_High
100.0,42.0,38.0,70.8,191.2,31.0,0.2,18,Friday,12,2158049.4,0,Heatwave
100.0,42.0,35.6,85.6,202.1,26.9,0.2,15,Friday,13,2205204.3,0,Normal
44.1,40.4,29.7,65.0,125.0,35.1,0.2,16,Friday,14,974658.1,1,Heatwave
100.0,42.0,26.8,72.2,163.1,17.2,0.2,18,Friday,15,2378704.9,0,Normal
39.9,31.3,18.6,89.7,110.0,15.7,0.2,22,Friday,16,834804.1,1,Normal
100.0,42.0,20.9,69.9,181.5,24.5,0.2,17,Friday,17,2470604.5,1,Normal
45.0,30.0,25.2,85.3,130.0,0.0,0.2,5,Friday,18,579740.3,1,AI_Demand_High
46.1,30.0,19.8,92.9,130.0,5.5,0.2,9,Friday,19,918796.2,1,AI_Demand_High
61.4,42.0,34.3,72.0,124.2,8.0,0.2,5,Friday,20,1179426.5,0,Normal
71.5,42.0,44.9,67.6,130.0,8.2,0.2,6,Friday,21,1199567.9,1,AI_Demand_High
68.9,42.0,20.7,94.4,129.2,2.7,0.1,7,Friday,22,1373822.1,0,Normal
73.3,42.0,40.2,73.1,144.7,1.1,0.1,2,Friday,23,1242520.3,0,Power_Spike
49.6,41.1,27.2,65.0,125.0,0.0,0.1,5,Saturday,0,996547.3,0,Heatwave
25.0,31.9,36.1,79.5,110.0,13.5,0.1,6,Saturday,1,445651.5,1,Normal
72.2,42.0,35.4,71.9,139.1,2.2,0.1,3,Saturday,2,1295357.3,1,AI_Demand_High
64.1,42.0,38.0,84.8,149.3,0.0,0.1,4,Saturday,3,1180785.9,1,Heatwave
45.6,27.0,21.1,66.3,135.0,18.5,0.2,2,Saturday,4,589554.7,1,Power_Spike
36.4,27.2,26.5,78.5,110.0,9.9,0.1,7,Saturday,5,655803.4,0,Normal
28.0,27.0,20.5,81.5,110.0,10.2,0.1,2,Saturday,6,587136.9,0,Normal
56.7,42.0,29.0,79.0,110.0,24.5,0.1,2,Saturday,7,1175706.0,0,Normal
49.1,36.2,42.6,80.6,130.0,20.2,0.2,16,Saturday,8,863751.7,1,AI_Demand_High
85.8,42.0,38.0,84.6,176.4,22.0,0.2,16,Saturday,9,1761167.2,0,Heatwave
100.0,42.0,37.5,91.3,172.0,19.5,0.2,17,Saturday,10,2153048.3,0,Power_Spike
38.2,41.3,32.4,74.3,110.0,29.3,0.2,13,Saturday,11,696633.6,0,Maintenance
67.9,42.0,41.9,81.5,131.4,29.0,0.2,20,Saturday,12,1367407.6,1,Normal
99.5,42.0,30.1,65.0,164.0,24.8,0.2,13,Saturday,13,1922818.3,0,Normal
65.5,42.0,22.0,77.3,122.9,50.0,0.2,12,Saturday,14,1341580.5,0,Normal
93.9,42.0,40.6,69.9,169.9,21.3,0.2,15,Saturday,15,1722946.7,1,AI_Demand_High
80.2,42.0,25.6,86.3,137.6,9.9,0.2,13,Saturday,16,1864915.0,1,Normal
70.0,42.0,25.4,65.0,160.5,27.2,0.2,18,Saturday,17,1406744.3,0,Heatwave
41.1,27.0,21.4,87.5,135.0,15.6,0.2,4,Saturday,18,723732.1,0,Power_Spike
28.0,32.0,34.4,74.4,110.0,14.7,0.2,2,Saturday,19,704587.8,0,Normal
48.5,40.9,34.4,92.8,110.0,6.4,0.2,5,Saturday,20,991851.7,0,Normal
46.2,38.1,31.0,68.4,125.0,6.3,0.1,9,Saturday,21,770506.8,0,Heatwave
69.8,42.0,37.6,90.2,132.1,2.9,0.1,4,Saturday,22,1351897.4,0,Normal
33.3,39.3,38.9,83.8,110.0,9.7,0.1,1,Saturday,23,570170.6,0,Maintenance
25.9,35.8,42.9,94.3,110.0,0.0,0.1,8,Sunday,0,500000.0,0,Maintenance
52.7,42.0,38.0,77.3,129.9,9.2,0.1,8,Sunday,1,1138976.3,0,Heatwave
25.0,31.3,39.0,86.8,110.0,4.3,0.1,5,Sunday,2,518007.7,1,Normal
63.4,42.0,38.3,72.9,126.9,7.5,0.1,8,Sunday,3,1216532.1,0,Normal
40.0,27.0,25.0,80.1,135.0,5.5,0.2,1,Sunday,4,400878.8,1,Power_Spike
73.5,42.0,26.4,73.7,138.8,27.5,0.1,2,Sunday,5,1399097.0,0,Normal
59.5,42.0,36.9,65.0,125.0,17.6,0.1,4,Sunday,6,1235637.9,0,Heatwave
87.4,42.0,18.5,86.3,154.3,16.3,0.1,3,Sunday,7,1498451.6,1,AI_Demand_High
88.7,42.0,32.0,65.0,188.4,34.5,0.2,14,Sunday,8,1658439.9,1,Heatwave
84.0,42.0,30.8,76.9,177.3,28.7,0.2,23,Sunday,9,1881761.7,1,Normal
91.0,42.0,20.9,73.5,185.3,32.3,0.2,20,Sunday,10,1890379.4,1,Normal
75.3,42.0,21.4,71.0,132.8,32.4,0.2,20,Sunday,11,1608946.3,0,Normal
47.5,42.0,30.5,67.0,110.0,30.4,0.2,19,Sunday,12,944909.9,0,Maintenance
36.3,37.2,37.7,75.1,110.0,39.4,0.2,22,Sunday,13,849505.8,1,Normal
77.4,42.0,40.5,67.5,163.4,20.7,0.2,18,Sunday,14,954613.4,0,Power_Spike
60.4,42.0,38.0,71.2,127.1,20.4,0.2,19,Sunday,15,1134611.4,1,Heatwave
52.6,42.0,36.8,65.0,133.7,18.7,0.2,22,Sunday,16,821516.8,1,Heatwave
100.0,42.0,28.4,93.2,196.7,17.8,0.2,15,Sunday,17,1895043.8,1,Power_Spike
35.7,27.4,23.2,94.0,110.0,13.9,0.2,7,Sunday,18,803566.4,0,Normal
58.9,34.2,22.0,74.1,130.0,3.4,0.2,8,Sunday,19,988104.6,1,AI_Demand_High
34.1,36.4,39.4,72.8,110.0,25.6,0.2,4,Sunday,20,610972.6,0,Normal
60.4,42.0,30.6,68.1,110.0,13.3,0.1,5,Sunday,21,1156476.3,1,Normal
44.4,42.0,39.3,92.1,110.0,1.7,0.1,8,Sunday,22,957793.9,1,Normal
53.8,42.0,37.0,82.6,127.2,5.5,0.2,2,Sunday,23,1257601.1,0,Normal
76.4,42.0,23.2,83.3,133.1,2.7,0.1,4,Monday,0,1132716.2,0,Normal
67.0,42.0,31.8,91.9,123.9,0.4,0.1,4,Monday,1,1356946.5,1,Normal
27.0,27.3,30.0,92.3,110.0,7.0,0.1,4,Monday,2,580030.5,0,Normal
35.0,28.6,29.4,89.9,110.0,9.4,0.1,1,Monday,3,687071.0,0,Normal
63.4,42.0,32.6,88.2,120.0,15.9,0.1,6,Monday,4,1297812.6,0,Normal
63.5,42.0,44.5,91.3,121.6,12.1,0.1,3,Monday,5,1255458.4,0,Normal
39.6,40.0,39.9,91.3,110.0,15.9,0.1,2,Monday,6,636947.5,0,Normal
53.8,42.0,42.4,76.1,110.0,19.2,0.1,8,Monday,7,1090811.4,0,Normal
58.0,34.3,18.8,94.2,130.0,16.1,0.2,18,Monday,8,1079357.8,1,AI_Demand_High
100.0,42.0,21.8,86.3,172.6,16.4,0.2,18,Monday,9,2065853.4,0,Normal
76.6,42.0,20.3,76.1,141.9,24.3,0.2,18,Monday,10,1424999.2,1,AI_Demand_High
100.0,42.0,25.1,78.3,154.0,29.3,0.2,13,Monday,11,2058327.7,1,Normal
100.0,42.0,29.9,85.6,208.8,26.6,0.2,24,Monday,12,1776086.0,1,Power_Spike
36.1,42.0,35.3,75.8,110.0,38.1,0.2,16,Monday,13,611098.8,0,Maintenance
40.0,33.6,31.5,89.8,110.0,21.1,0.2,12,Monday,14,954172.7,1,Normal
64.7,42.0,42.4,69.4,123.8,24.3,0.2,13,Monday,15,1441681.8,1,Normal
50.7,42.0,43.4,92.2,119.0,16.9,0.2,21,Monday,16,1011535.2,1,Normal
100.0,42.0,22.4,74.0,171.2,20.1,0.2,12,Monday,17,2053177.1,1,Normal
51.1,41.5,41.0,69.6,110.0,27.7,0.2,6,Monday,18,1067689.0,0,Normal
25.0,31.0,37.0,80.7,125.0,9.4,0.2,9,Monday,19,551152.0,1,Heatwave
43.5,42.0,30.2,72.2,110.0,15.0,0.2,8,Monday,20,787561.7,0,Maintenance
58.3,42.0,39.2,90.3,130.0,9.1,0.2,6,Monday,21,921965.5,1,AI_Demand_High
25.0,27.0,20.5,73.9,110.0,6.2,0.2,7,Monday,22,749911.4,0,Normal
25.0,31.0,41.8,93.0,110.0,0.0,0.1,3,Monday,23,500000.0,0,Maintenance
48.6,42.0,36.1,71.6,110.0,3.1,0.1,2,Tuesday,0,1047125.1,0,Normal
83.2,42.0,41.6,67.1,130.0,0.0,0.1,8,Tuesday,1,1343239.8,1,AI_Demand_High
32.7,42.0,38.0,83.1,125.0,0.0,0.1,5,Tuesday,2,751338.0,0,Heatwave
75.8,42.0,32.0,70.0,130.0,5.5,0.1,7,Tuesday,3,1312890.6,1,AI_Demand_High
31.4,27.0,20.5,93.3,110.0,8.0,0.1,4,Tuesday,4,600673.5,0,Normal
56.1,38.4,22.5,89.7,110.0,12.2,0.1,4,Tuesday,5,966102.9,1,Normal
54.4,38.5,26.7,67.5,110.0,25.8,0.1,5,Tuesday,6,936015.5,0,Normal
33.4,27.0,20.8,78.4,110.0,24.2,0.1,4,Tuesday,7,576373.6,0,Maintenance
100.0,42.0,40.0,67.2,203.1,24.3,0.2,16,Tuesday,8,2000000.0,1,AI_Demand_High
50.8,38.3,26.0,74.9,110.0,24.2,0.2,18,Tuesday,9,1096095.0,1,Normal
70.0,42.0,44.3,75.5,142.1,27.2,0.2,23,Tuesday,10,1281921.4,0,Maintenance
70.1,42.0,37.0,83.0,127.4,25.3,0.2,17,Tuesday,11,1453914.8,0,Normal
86.5,42.0,22.7,94.3,167.9,15.4,0.2,18,Tuesday,12,1662818.3,0,Normal
67.5,39.6,30.9,70.1,135.0,24.4,0.2,18,Tuesday,13,1000528.1,1,Power_Spike
40.6,36.8,36.6,65.0,125.0,36.2,0.2,20,Tuesday,14,740530.7,1,Heatwave
100.0,42.0,31.3,82.6,220.0,22.0,0.2,13,Tuesday,15,2314036.4,0,Power_Spike
100.0,42.0,38.0,65.0,182.6,20.2,0.2,24,Tuesday,16,2424633.9,0,Heatwave
73.4,36.8,18.8,86.3,130.0,22.5,0.2,14,Tuesday,17,1262629.7,1,AI_Demand_High
72.9,42.0,36.5,77.1,138.6,1.6,0.2,3,Tuesday,18,1025356.5,1,Power_Spike
25.0,27.2,31.2,93.5,110.0,8.2,0.2,6,Tuesday,19,500000.0,0,Maintenance
25.0,39.2,39.4,83.9,110.0,5.1,0.2,1,Tuesday,20,500000.0,0,Maintenance
32.0,41.5,38.0,65.9,125.0,10.5,0.1,9,Tuesday,21,512764.0,0,Heatwave
83.8,42.0,24.2,86.6,169.8,8.0,0.2,5,Tuesday,22,1254424.5,0,Power_Spike
41.6,27.0,19.3,90.2,110.0,5.8,0.1,6,Tuesday,23,820390.2,0,Normal
